Date Time,Site,variable,mean
7/2/23 19:00,ASHC,pH mV,-65.26788
7/2/23 19:00,ASHC,Temperature,25.39936167
7/2/23 20:00,ASHC,Actual Conductivity,39640.76667
7/2/23 20:00,ASHC,Salinity,25.78153833
7/2/23 20:00,ASHC,Resistivity,25.226565
7/2/23 20:00,ASHC,Total Dissolved Solids,25.87090167
7/2/23 20:00,ASHC,RDO Concentration,9.222564667
7/2/23 20:00,ASHC,RDO Saturation,129.6478
7/2/23 20:00,ASHC,Oxygen Partial Pressure,178.8591667
7/2/23 20:00,ASHC,Chlorophyll-a Fluorescence,1.698928333
7/2/23 20:00,ASHC,pH,8.152754833
7/2/23 20:00,ASHC,pH mV,-67.07668333
7/2/23 20:00,ASHC,Temperature,24.78915167
7/2/23 21:00,ASHC,Actual Conductivity,39430.985
7/2/23 21:00,ASHC,Salinity,25.93223667
7/2/23 21:00,ASHC,Resistivity,25.360815
7/2/23 21:00,ASHC,Total Dissolved Solids,26.01670167
7/2/23 21:00,ASHC,RDO Concentration,9.113816333
7/2/23 21:00,ASHC,RDO Saturation,126.9655667
7/2/23 21:00,ASHC,Oxygen Partial Pressure,175.3457667
7/2/23 21:00,ASHC,Chlorophyll-a Fluorescence,1.643323667
7/2/23 21:00,ASHC,pH,8.143565
7/2/23 21:00,ASHC,pH mV,-66.40712333
7/2/23 21:00,ASHC,Temperature,24.22215
7/2/23 22:00,ASHC,Actual Conductivity,39209.54667
7/2/23 22:00,ASHC,Salinity,26.01721333
7/2/23 22:00,ASHC,Resistivity,25.50418833
7/2/23 22:00,ASHC,Total Dissolved Solids,26.10195167
7/2/23 22:00,ASHC,RDO Concentration,8.8971835
7/2/23 22:00,ASHC,RDO Saturation,123.0142167
7/2/23 22:00,ASHC,Oxygen Partial Pressure,170.0307333
7/2/23 22:00,ASHC,Chlorophyll-a Fluorescence,1.569925167
7/2/23 22:00,ASHC,pH,8.120406333
7/2/23 22:00,ASHC,pH mV,-64.94084833
7/2/23 22:00,ASHC,Temperature,23.76499167
7/2/23 23:00,ASHC,Actual Conductivity,38775.52667
7/2/23 23:00,ASHC,Salinity,26.06899167
7/2/23 23:00,ASHC,Resistivity,25.78971667
7/2/23 23:00,ASHC,Total Dissolved Solids,26.1625
7/2/23 23:00,ASHC,RDO Concentration,8.1251915
7/2/23 23:00,ASHC,RDO Saturation,111.0290667
7/2/23 23:00,ASHC,Oxygen Partial Pressure,153.6496
7/2/23 23:00,ASHC,Chlorophyll-a Fluorescence,1.174087533
7/2/23 23:00,ASHC,pH,8.0383265
7/2/23 23:00,ASHC,pH mV,-59.96783667
7/2/23 23:00,ASHC,Temperature,23.08219167
7/3/23 0:00,ASHC,Actual Conductivity,38900.59167
7/3/23 0:00,ASHC,Salinity,26.03883333
7/3/23 0:00,ASHC,Resistivity,25.70669167
7/3/23 0:00,ASHC,Total Dissolved Solids,26.13056167
7/3/23 0:00,ASHC,RDO Concentration,7.583266
7/3/23 0:00,ASHC,RDO Saturation,104.007345
7/3/23 0:00,ASHC,Oxygen Partial Pressure,143.8778667
7/3/23 0:00,ASHC,Chlorophyll-a Fluorescence,0.903785067
7/3/23 0:00,ASHC,pH,7.999293833
7/3/23 0:00,ASHC,pH mV,-57.71597333
7/3/23 0:00,ASHC,Temperature,23.30674
7/3/23 1:00,ASHC,Actual Conductivity,38998.51667
7/3/23 1:00,ASHC,Salinity,25.97953167
7/3/23 1:00,ASHC,Resistivity,25.64200333
7/3/23 1:00,ASHC,Total Dissolved Solids,26.072085
7/3/23 1:00,ASHC,RDO Concentration,6.757102833
7/3/23 1:00,ASHC,RDO Saturation,93.041955
7/3/23 1:00,ASHC,Oxygen Partial Pressure,128.6541167
7/3/23 1:00,ASHC,Chlorophyll-a Fluorescence,0.433824767
7/3/23 1:00,ASHC,pH,7.908701667
7/3/23 1:00,ASHC,pH mV,-52.42943667
7/3/23 1:00,ASHC,Temperature,23.54805167
7/3/23 2:00,ASHC,Actual Conductivity,39033.3
7/3/23 2:00,ASHC,Salinity,25.75340833
7/3/23 2:00,ASHC,Resistivity,25.61915
7/3/23 2:00,ASHC,Total Dissolved Solids,25.858855
7/3/23 2:00,ASHC,RDO Concentration,6.170687833
7/3/23 2:00,ASHC,RDO Saturation,85.55609167
7/3/23 2:00,ASHC,Oxygen Partial Pressure,118.2036
7/3/23 2:00,ASHC,Chlorophyll-a Fluorescence,0.49754355
7/3/23 2:00,ASHC,pH,7.841067333
7/3/23 2:00,ASHC,pH mV,-48.523345
7/3/23 2:00,ASHC,Temperature,24.01398167
7/3/23 3:00,ASHC,Actual Conductivity,38700.615
7/3/23 3:00,ASHC,Salinity,25.375095
7/3/23 3:00,ASHC,Resistivity,25.84003833
7/3/23 3:00,ASHC,Total Dissolved Solids,25.51188
7/3/23 3:00,ASHC,RDO Concentration,5.331727333
7/3/23 3:00,ASHC,RDO Saturation,74.10481833
7/3/23 3:00,ASHC,Oxygen Partial Pressure,102.3337533
7/3/23 3:00,ASHC,Chlorophyll-a Fluorescence,0.469160983
7/3/23 3:00,ASHC,pH,7.741547833
7/3/23 3:00,ASHC,pH mV,-42.69242167
7/3/23 3:00,ASHC,Temperature,24.26842833
7/3/23 4:00,ASHC,Actual Conductivity,37765.39167
7/3/23 4:00,ASHC,Salinity,24.74144
7/3/23 4:00,ASHC,Resistivity,26.48061167
7/3/23 4:00,ASHC,Total Dissolved Solids,24.93837167
7/3/23 4:00,ASHC,RDO Concentration,3.7387575
7/3/23 4:00,ASHC,RDO Saturation,51.69818333
7/3/23 4:00,ASHC,Oxygen Partial Pressure,71.403565
7/3/23 4:00,ASHC,Chlorophyll-a Fluorescence,0.2455732
7/3/23 4:00,ASHC,pH,7.524969167
7/3/23 4:00,ASHC,pH mV,-29.90206333
7/3/23 4:00,ASHC,Temperature,24.17944
7/3/23 5:00,ASHC,Actual Conductivity,37707.95833
7/3/23 5:00,ASHC,Salinity,24.76269667
7/3/23 5:00,ASHC,Resistivity,26.51982333
7/3/23 5:00,ASHC,Total Dissolved Solids,24.959855
7/3/23 5:00,ASHC,RDO Concentration,2.746585167
7/3/23 5:00,ASHC,RDO Saturation,37.89952667
7/3/23 5:00,ASHC,Oxygen Partial Pressure,52.35673333
7/3/23 5:00,ASHC,Chlorophyll-a Fluorescence,0.091501483
7/3/23 5:00,ASHC,pH,7.413758667
7/3/23 5:00,ASHC,pH mV,-23.33164167
7/3/23 5:00,ASHC,Temperature,24.05683667
7/3/23 6:00,ASHC,Actual Conductivity,37049.18333
7/3/23 6:00,ASHC,Salinity,24.39999833
7/3/23 6:00,ASHC,Resistivity,26.99436833
7/3/23 6:00,ASHC,Total Dissolved Solids,24.63358833
7/3/23 6:00,ASHC,RDO Concentration,2.144144
7/3/23 6:00,ASHC,RDO Saturation,29.40281167
7/3/23 6:00,ASHC,Oxygen Partial Pressure,40.636295
7/3/23 6:00,ASHC,Chlorophyll-a Fluorescence,0.180399483
7/3/23 6:00,ASHC,pH,7.330774167
7/3/23 6:00,ASHC,pH mV,-18.42339833
7/3/23 6:00,ASHC,Temperature,23.82710167
7/3/23 7:00,ASHC,Actual Conductivity,37296.035
7/3/23 7:00,ASHC,Salinity,24.85452333
7/3/23 7:00,ASHC,Resistivity,26.85804333
7/3/23 7:00,ASHC,Total Dissolved Solids,25.05344667
7/3/23 7:00,ASHC,RDO Concentration,4.6786765
7/3/23 7:00,ASHC,RDO Saturation,63.75960167
7/3/23 7:00,ASHC,Oxygen Partial Pressure,88.2178
7/3/23 7:00,ASHC,Chlorophyll-a Fluorescence,0.567990517
7/3/23 7:00,ASHC,pH,7.649271833
7/3/23 7:00,ASHC,pH mV,-37.11342833
7/3/23 7:00,ASHC,Temperature,23.319445
7/3/23 8:00,ASHC,Actual Conductivity,38435.705
7/3/23 8:00,ASHC,Salinity,25.94078667
7/3/23 8:00,ASHC,Resistivity,26.01759167
7/3/23 8:00,ASHC,Total Dissolved Solids,26.05140167
7/3/23 8:00,ASHC,RDO Concentration,7.121655333
7/3/23 8:00,ASHC,RDO Saturation,96.82979833
7/3/23 8:00,ASHC,Oxygen Partial Pressure,134.0557
7/3/23 8:00,ASHC,Chlorophyll-a Fluorescence,0.549299983
7/3/23 8:00,ASHC,pH,7.9455565
7/3/23 8:00,ASHC,pH mV,-54.47109667
7/3/23 8:00,ASHC,Temperature,22.85396333
7/3/23 9:00,ASHC,Actual Conductivity,37988.73
7/3/23 9:00,ASHC,Salinity,26.29359833
7/3/23 9:00,ASHC,Resistivity,26.32452167
7/3/23 9:00,ASHC,Total Dissolved Solids,26.40022667
7/3/23 9:00,ASHC,RDO Concentration,6.6031295
7/3/23 9:00,ASHC,RDO Saturation,87.993285
7/3/23 9:00,ASHC,Oxygen Partial Pressure,122.06905
7/3/23 9:00,ASHC,Chlorophyll-a Fluorescence,0.731014833
7/3/23 9:00,ASHC,pH,7.855586333
7/3/23 9:00,ASHC,pH mV,-48.98389167
7/3/23 9:00,ASHC,Temperature,21.61491333
7/3/23 10:00,ASHC,Actual Conductivity,37523.23833
7/3/23 10:00,ASHC,Salinity,26.47772833
7/3/23 10:00,ASHC,Resistivity,26.650205
7/3/23 10:00,ASHC,Total Dissolved Solids,26.59273
7/3/23 10:00,ASHC,RDO Concentration,6.383891833
7/3/23 10:00,ASHC,RDO Saturation,83.67088833
7/3/23 10:00,ASHC,Oxygen Partial Pressure,116.2497333
7/3/23 10:00,ASHC,Chlorophyll-a Fluorescence,0.65443405
7/3/23 10:00,ASHC,pH,7.807336333
7/3/23 10:00,ASHC,pH mV,-46.01041667
7/3/23 10:00,ASHC,Temperature,20.66356667
7/3/23 11:00,ASHC,Actual Conductivity,37569.04143
7/3/23 11:00,ASHC,Salinity,26.22524571
7/3/23 11:00,ASHC,Resistivity,26.61965286
7/3/23 11:00,ASHC,Total Dissolved Solids,26.35006571
7/3/23 11:00,ASHC,RDO Concentration,6.725778286
7/3/23 11:00,ASHC,RDO Saturation,88.91119714
7/3/23 11:00,ASHC,Oxygen Partial Pressure,123.4191571
7/3/23 11:00,ASHC,Chlorophyll-a Fluorescence,0.446860229
7/3/23 11:00,ASHC,pH,7.809154286
7/3/23 11:00,ASHC,pH mV,-46.19223857
7/3/23 11:00,ASHC,Temperature,21.18157143
7/3/23 12:00,ASHC,Actual Conductivity,37924.7
7/3/23 12:00,ASHC,Salinity,26.484115
7/3/23 12:00,ASHC,Resistivity,26.36815833
7/3/23 12:00,ASHC,Total Dissolved Solids,26.58343833
7/3/23 12:00,ASHC,RDO Concentration,6.647301167
7/3/23 12:00,ASHC,RDO Saturation,87.98738667
7/3/23 12:00,ASHC,Oxygen Partial Pressure,122.1458833
7/3/23 12:00,ASHC,Chlorophyll-a Fluorescence,0.168982478
7/3/23 12:00,ASHC,pH,7.836259833
7/3/23 12:00,ASHC,pH mV,-47.783055
7/3/23 12:00,ASHC,Temperature,21.194195
7/3/23 13:00,ASHC,Actual Conductivity,38402.99667
7/3/23 13:00,ASHC,Salinity,26.49732667
7/3/23 13:00,ASHC,Resistivity,26.040175
7/3/23 13:00,ASHC,Total Dissolved Solids,26.579045
7/3/23 13:00,ASHC,RDO Concentration,7.0583375
7/3/23 13:00,ASHC,RDO Saturation,94.49763667
7/3/23 13:00,ASHC,Oxygen Partial Pressure,131.0531333
7/3/23 13:00,ASHC,Chlorophyll-a Fluorescence,0.259976438
7/3/23 13:00,ASHC,pH,7.852774
7/3/23 13:00,ASHC,pH mV,-48.84998
7/3/23 13:00,ASHC,Temperature,21.81481
7/3/23 14:00,ASHC,Actual Conductivity,38858.365
7/3/23 14:00,ASHC,Salinity,26.44183333
7/3/23 14:00,ASHC,Resistivity,25.73530667
7/3/23 14:00,ASHC,Total Dissolved Solids,26.51178
7/3/23 14:00,ASHC,RDO Concentration,7.477171667
7/3/23 14:00,ASHC,RDO Saturation,101.37216
7/3/23 14:00,ASHC,Oxygen Partial Pressure,140.41985
7/3/23 14:00,ASHC,Chlorophyll-a Fluorescence,0.026710452
7/3/23 14:00,ASHC,pH,7.881476833
7/3/23 14:00,ASHC,pH mV,-50.65202667
7/3/23 14:00,ASHC,Temperature,22.524495
7/3/23 15:00,ASHC,Actual Conductivity,39787.57833
7/3/23 15:00,ASHC,Salinity,26.12217333
7/3/23 15:00,ASHC,Resistivity,25.13439833
7/3/23 15:00,ASHC,Total Dissolved Solids,26.18624833
7/3/23 15:00,ASHC,RDO Concentration,7.732903667
7/3/23 15:00,ASHC,RDO Saturation,108.1010833
7/3/23 15:00,ASHC,Oxygen Partial Pressure,149.2517
7/3/23 15:00,ASHC,Chlorophyll-a Fluorescence,0.045331985
7/3/23 15:00,ASHC,pH,7.897882667
7/3/23 15:00,ASHC,pH mV,-51.93352833
7/3/23 15:00,ASHC,Temperature,24.35445333
7/3/23 16:00,ASHC,Actual Conductivity,40278.56167
7/3/23 16:00,ASHC,Salinity,25.52411333
7/3/23 16:00,ASHC,Resistivity,24.82712333
7/3/23 16:00,ASHC,Total Dissolved Solids,25.61857167
7/3/23 16:00,ASHC,RDO Concentration,7.874816667
7/3/23 16:00,ASHC,RDO Saturation,113.1857833
7/3/23 16:00,ASHC,Oxygen Partial Pressure,155.7225667
7/3/23 16:00,ASHC,Chlorophyll-a Fluorescence,0.051317862
7/3/23 16:00,ASHC,pH,7.900329333
7/3/23 16:00,ASHC,pH mV,-52.39288
7/3/23 16:00,ASHC,Temperature,26.15264333
7/3/23 17:00,ASHC,Actual Conductivity,40389.68167
7/3/23 17:00,ASHC,Salinity,25.39413833
7/3/23 17:00,ASHC,Resistivity,24.75885333
7/3/23 17:00,ASHC,Total Dissolved Solids,25.49593833
7/3/23 17:00,ASHC,RDO Concentration,7.743625833
7/3/23 17:00,ASHC,RDO Saturation,111.9820167
7/3/23 17:00,ASHC,Oxygen Partial Pressure,153.94025
7/3/23 17:00,ASHC,Chlorophyll-a Fluorescence,0.03263513
7/3/23 17:00,ASHC,pH,7.8945895
7/3/23 17:00,ASHC,pH mV,-52.12188
7/3/23 17:00,ASHC,Temperature,26.55551
7/3/23 18:00,ASHC,Actual Conductivity,39733.25333
7/3/23 18:00,ASHC,Salinity,24.812575
7/3/23 18:00,ASHC,Resistivity,25.18032167
7/3/23 18:00,ASHC,Total Dissolved Solids,24.96559
7/3/23 18:00,ASHC,RDO Concentration,7.7002035
7/3/23 18:00,ASHC,RDO Saturation,111.4732833
7/3/23 18:00,ASHC,Oxygen Partial Pressure,153.1590167
7/3/23 18:00,ASHC,Chlorophyll-a Fluorescence,0.028739182
7/3/23 18:00,ASHC,pH,7.8891245
7/3/23 18:00,ASHC,pH mV,-51.840145
7/3/23 18:00,ASHC,Temperature,26.81174
7/3/23 19:00,ASHC,Actual Conductivity,38908.07333
7/3/23 19:00,ASHC,Salinity,24.91950167
7/3/23 19:00,ASHC,Resistivity,25.70292
7/3/23 19:00,ASHC,Total Dissolved Solids,25.08084667
7/3/23 19:00,ASHC,RDO Concentration,7.230293333
7/3/23 19:00,ASHC,RDO Saturation,102.305655
7/3/23 19:00,ASHC,Oxygen Partial Pressure,140.9545333
7/3/23 19:00,ASHC,Chlorophyll-a Fluorescence,0.72997749
7/3/23 19:00,ASHC,pH,7.861089333
7/3/23 19:00,ASHC,pH mV,-49.93995
7/3/23 19:00,ASHC,Temperature,25.44884667
7/3/23 20:00,ASHC,Actual Conductivity,39416.04833
7/3/23 20:00,ASHC,Salinity,25.83108
7/3/23 20:00,ASHC,Resistivity,25.37039833
7/3/23 20:00,ASHC,Total Dissolved Solids,25.922435
7/3/23 20:00,ASHC,RDO Concentration,9.037890333
7/3/23 20:00,ASHC,RDO Saturation,126.2187667
7/3/23 20:00,ASHC,Oxygen Partial Pressure,174.2562
7/3/23 20:00,ASHC,Chlorophyll-a Fluorescence,2.104835333
7/3/23 20:00,ASHC,pH,8.0673315
7/3/23 20:00,ASHC,pH mV,-61.94512
7/3/23 20:00,ASHC,Temperature,24.39288833
7/3/23 21:00,ASHC,Actual Conductivity,39108.51833
7/3/23 21:00,ASHC,Salinity,26.129985
7/3/23 21:00,ASHC,Resistivity,25.57018667
7/3/23 21:00,ASHC,Total Dissolved Solids,26.21059667
7/3/23 21:00,ASHC,RDO Concentration,8.718478667
7/3/23 21:00,ASHC,RDO Saturation,119.8924333
7/3/23 21:00,ASHC,Oxygen Partial Pressure,165.8172167
7/3/23 21:00,ASHC,Chlorophyll-a Fluorescence,1.527895
7/3/23 21:00,ASHC,pH,8.052536
7/3/23 21:00,ASHC,pH mV,-60.87183833
7/3/23 21:00,ASHC,Temperature,23.42206
7/3/23 22:00,ASHC,Actual Conductivity,38989.81333
7/3/23 22:00,ASHC,Salinity,26.14958667
7/3/23 22:00,ASHC,Resistivity,25.64772833
7/3/23 22:00,ASHC,Total Dissolved Solids,26.23228
7/3/23 22:00,ASHC,RDO Concentration,8.275337
7/3/23 22:00,ASHC,RDO Saturation,113.4123167
7/3/23 22:00,ASHC,Oxygen Partial Pressure,156.9099667
7/3/23 22:00,ASHC,Chlorophyll-a Fluorescence,1.11277365
7/3/23 22:00,ASHC,pH,8.023213
7/3/23 22:00,ASHC,pH mV,-59.10714333
7/3/23 22:00,ASHC,Temperature,23.226335
7/3/23 23:00,ASHC,Actual Conductivity,38840.20833
7/3/23 23:00,ASHC,Salinity,26.26144333
7/3/23 23:00,ASHC,Resistivity,25.74652167
7/3/23 23:00,ASHC,Total Dissolved Solids,26.34194833
7/3/23 23:00,ASHC,RDO Concentration,8.043045667
7/3/23 23:00,ASHC,RDO Saturation,109.5051333
7/3/23 23:00,ASHC,Oxygen Partial Pressure,151.6111833
7/3/23 23:00,ASHC,Chlorophyll-a Fluorescence,0.657320583
7/3/23 23:00,ASHC,pH,8.002340333
7/3/23 23:00,ASHC,pH mV,-57.80061167
7/3/23 23:00,ASHC,Temperature,22.82207667
7/4/23 0:00,ASHC,Actual Conductivity,38804.55667
7/4/23 0:00,ASHC,Salinity,26.23125667
7/4/23 0:00,ASHC,Resistivity,25.77019833
7/4/23 0:00,ASHC,Total Dissolved Solids,26.31454
7/4/23 0:00,ASHC,RDO Concentration,7.532341167
7/4/23 0:00,ASHC,RDO Saturation,102.5447933
7/4/23 0:00,ASHC,Oxygen Partial Pressure,141.9730833
7/4/23 0:00,ASHC,Chlorophyll-a Fluorescence,0.507836
7/4/23 0:00,ASHC,pH,7.960724167
7/4/23 0:00,ASHC,pH mV,-55.357615
7/4/23 0:00,ASHC,Temperature,22.82830667
7/4/23 1:00,ASHC,Actual Conductivity,38345.84167
7/4/23 1:00,ASHC,Salinity,25.82458333
7/4/23 1:00,ASHC,Resistivity,26.08137667
7/4/23 1:00,ASHC,Total Dissolved Solids,25.9441
7/4/23 1:00,ASHC,RDO Concentration,6.8278655
7/4/23 1:00,ASHC,RDO Saturation,92.93212833
7/4/23 1:00,ASHC,Oxygen Partial Pressure,128.6388833
7/4/23 1:00,ASHC,Chlorophyll-a Fluorescence,0.383800767
7/4/23 1:00,ASHC,pH,7.875943167
7/4/23 1:00,ASHC,pH mV,-50.39811333
7/4/23 1:00,ASHC,Temperature,22.94328333
7/4/23 2:00,ASHC,Actual Conductivity,32699.635
7/4/23 2:00,ASHC,Salinity,21.46848167
7/4/23 2:00,ASHC,Resistivity,30.76580833
7/4/23 2:00,ASHC,Total Dissolved Solids,21.939315
7/4/23 2:00,ASHC,RDO Concentration,5.847196833
7/4/23 2:00,ASHC,RDO Saturation,78.25108167
7/4/23 2:00,ASHC,Oxygen Partial Pressure,108.2363717
7/4/23 2:00,ASHC,Chlorophyll-a Fluorescence,0.526376967
7/4/23 2:00,ASHC,pH,7.678421167
7/4/23 2:00,ASHC,pH mV,-38.84832167
7/4/23 2:00,ASHC,Temperature,23.37492
7/4/23 3:00,ASHC,Actual Conductivity,19970.91833
7/4/23 3:00,ASHC,Salinity,12.48807633
7/4/23 3:00,ASHC,Resistivity,53.14251
7/4/23 3:00,ASHC,Total Dissolved Solids,13.34393167
7/4/23 3:00,ASHC,RDO Concentration,5.344613833
7/4/23 3:00,ASHC,RDO Saturation,68.13573167
7/4/23 3:00,ASHC,Oxygen Partial Pressure,94.20887
7/4/23 3:00,ASHC,Chlorophyll-a Fluorescence,0.425768183
7/4/23 3:00,ASHC,pH,7.368343833
7/4/23 3:00,ASHC,pH mV,-20.61963
7/4/23 3:00,ASHC,Temperature,23.58274167
7/4/23 4:00,ASHC,Actual Conductivity,8301.6865
7/4/23 4:00,ASHC,Salinity,4.840685
7/4/23 4:00,ASHC,Resistivity,127.7374967
7/4/23 4:00,ASHC,Total Dissolved Solids,5.558301333
7/4/23 4:00,ASHC,RDO Concentration,5.272133667
7/4/23 4:00,ASHC,RDO Saturation,64.19449167
7/4/23 4:00,ASHC,Oxygen Partial Pressure,88.77962333
7/4/23 4:00,ASHC,Chlorophyll-a Fluorescence,0.6091699
7/4/23 4:00,ASHC,pH,7.019245
7/4/23 4:00,ASHC,pH mV,-0.0667572
7/4/23 4:00,ASHC,Temperature,23.45303
7/4/23 5:00,ASHC,Actual Conductivity,5343.675
7/4/23 5:00,ASHC,Salinity,3.030901667
7/4/23 5:00,ASHC,Resistivity,187.26965
7/4/23 5:00,ASHC,Total Dissolved Solids,3.597888
7/4/23 5:00,ASHC,RDO Concentration,4.750784
7/4/23 5:00,ASHC,RDO Saturation,56.95462667
7/4/23 5:00,ASHC,Oxygen Partial Pressure,78.80394833
7/4/23 5:00,ASHC,Chlorophyll-a Fluorescence,0.62885095
7/4/23 5:00,ASHC,pH,6.928197167
7/4/23 5:00,ASHC,pH mV,5.288124
7/4/23 5:00,ASHC,Temperature,23.18788833
7/4/23 6:00,ASHC,Actual Conductivity,5721.050333
7/4/23 6:00,ASHC,Salinity,3.268426
7/4/23 6:00,ASHC,Resistivity,174.8571167
7/4/23 6:00,ASHC,Total Dissolved Solids,3.861724667
7/4/23 6:00,ASHC,RDO Concentration,4.331948167
7/4/23 6:00,ASHC,RDO Saturation,51.8781
7/4/23 6:00,ASHC,Oxygen Partial Pressure,71.79620167
7/4/23 6:00,ASHC,Chlorophyll-a Fluorescence,0.529093967
7/4/23 6:00,ASHC,pH,6.92277
7/4/23 6:00,ASHC,pH mV,5.604823333
7/4/23 6:00,ASHC,Temperature,23.06070333
7/4/23 7:00,ASHC,Actual Conductivity,5763.723167
7/4/23 7:00,ASHC,Salinity,3.302746667
7/4/23 7:00,ASHC,Resistivity,173.91605
7/4/23 7:00,ASHC,Total Dissolved Solids,3.899506167
7/4/23 7:00,ASHC,RDO Concentration,4.385386167
7/4/23 7:00,ASHC,RDO Saturation,52.41192833
7/4/23 7:00,ASHC,Oxygen Partial Pressure,72.54975667
7/4/23 7:00,ASHC,Chlorophyll-a Fluorescence,0.739614133
7/4/23 7:00,ASHC,pH,6.946553667
7/4/23 7:00,ASHC,pH mV,4.2053065
7/4/23 7:00,ASHC,Temperature,22.944135
7/4/23 8:00,ASHC,Actual Conductivity,27246.4755
7/4/23 8:00,ASHC,Salinity,18.40427
7/4/23 8:00,ASHC,Resistivity,70.76604167
7/4/23 8:00,ASHC,Total Dissolved Solids,18.7092005
7/4/23 8:00,ASHC,RDO Concentration,5.3602645
7/4/23 8:00,ASHC,RDO Saturation,70.02904833
7/4/23 8:00,ASHC,Oxygen Partial Pressure,97.03817333
7/4/23 8:00,ASHC,Chlorophyll-a Fluorescence,0.9024359
7/4/23 8:00,ASHC,pH,7.461999667
7/4/23 8:00,ASHC,pH mV,-26.0023285
7/4/23 8:00,ASHC,Temperature,22.41010667
7/4/23 9:00,ASHC,Actual Conductivity,37717.04667
7/4/23 9:00,ASHC,Salinity,25.685795
7/4/23 9:00,ASHC,Resistivity,26.51626333
7/4/23 9:00,ASHC,Total Dissolved Solids,25.83183167
7/4/23 9:00,ASHC,RDO Concentration,6.589688667
7/4/23 9:00,ASHC,RDO Saturation,88.651455
7/4/23 9:00,ASHC,Oxygen Partial Pressure,122.8394667
7/4/23 9:00,ASHC,Chlorophyll-a Fluorescence,0.297786517
7/4/23 9:00,ASHC,pH,7.812021167
7/4/23 9:00,ASHC,pH mV,-46.54765
7/4/23 9:00,ASHC,Temperature,22.33361
7/4/23 10:00,ASHC,Actual Conductivity,37979.79167
7/4/23 10:00,ASHC,Salinity,25.66176333
7/4/23 10:00,ASHC,Resistivity,26.33001167
7/4/23 10:00,ASHC,Total Dissolved Solids,25.801245
7/4/23 10:00,ASHC,RDO Concentration,7.5916285
7/4/23 10:00,ASHC,RDO Saturation,102.8500833
7/4/23 10:00,ASHC,Oxygen Partial Pressure,142.4169333
7/4/23 10:00,ASHC,Chlorophyll-a Fluorescence,0.29383315
7/4/23 10:00,ASHC,pH,7.936431833
7/4/23 10:00,ASHC,pH mV,-53.91518167
7/4/23 10:00,ASHC,Temperature,22.73934333
7/4/23 11:00,ASHC,Actual Conductivity,37820.27
7/4/23 11:00,ASHC,Salinity,25.53177429
7/4/23 11:00,ASHC,Resistivity,26.44131143
7/4/23 11:00,ASHC,Total Dissolved Solids,25.68302
7/4/23 11:00,ASHC,RDO Concentration,7.529309429
7/4/23 11:00,ASHC,RDO Saturation,101.9711971
7/4/23 11:00,ASHC,Oxygen Partial Pressure,141.1945857
7/4/23 11:00,ASHC,Chlorophyll-a Fluorescence,0.4410763
7/4/23 11:00,ASHC,pH,7.912976429
7/4/23 11:00,ASHC,pH mV,-52.54268429
7/4/23 11:00,ASHC,Temperature,22.75798714
7/4/23 12:00,ASHC,Actual Conductivity,37973.545
7/4/23 12:00,ASHC,Salinity,25.85299167
7/4/23 12:00,ASHC,Resistivity,26.33418333
7/4/23 12:00,ASHC,Total Dissolved Solids,25.98243667
7/4/23 12:00,ASHC,RDO Concentration,7.592914167
7/4/23 12:00,ASHC,RDO Saturation,102.31863
7/4/23 12:00,ASHC,Oxygen Partial Pressure,141.7673333
7/4/23 12:00,ASHC,Chlorophyll-a Fluorescence,0.5667208
7/4/23 12:00,ASHC,pH,7.917605
7/4/23 12:00,ASHC,pH mV,-52.74574
7/4/23 12:00,ASHC,Temperature,22.38144667
7/4/23 13:00,ASHC,Actual Conductivity,37954.395
7/4/23 13:00,ASHC,Salinity,25.75904833
7/4/23 13:00,ASHC,Resistivity,26.347595
7/4/23 13:00,ASHC,Total Dissolved Solids,25.89409667
7/4/23 13:00,ASHC,RDO Concentration,7.315473
7/4/23 13:00,ASHC,RDO Saturation,98.79384833
7/4/23 13:00,ASHC,Oxygen Partial Pressure,136.8479333
7/4/23 13:00,ASHC,Chlorophyll-a Fluorescence,0.3760026
7/4/23 13:00,ASHC,pH,7.897014
7/4/23 13:00,ASHC,pH mV,-51.56437333
7/4/23 13:00,ASHC,Temperature,22.52783
7/4/23 14:00,ASHC,Actual Conductivity,38140.53667
7/4/23 14:00,ASHC,Salinity,25.577645
7/4/23 14:00,ASHC,Resistivity,26.219075
7/4/23 14:00,ASHC,Total Dissolved Solids,25.71713833
7/4/23 14:00,ASHC,RDO Concentration,7.451711833
7/4/23 14:00,ASHC,RDO Saturation,101.5850833
7/4/23 14:00,ASHC,Oxygen Partial Pressure,140.5741667
7/4/23 14:00,ASHC,Chlorophyll-a Fluorescence,0.195402158
7/4/23 14:00,ASHC,pH,7.903214
7/4/23 14:00,ASHC,pH mV,-52.03048333
7/4/23 14:00,ASHC,Temperature,23.11522833
7/4/23 15:00,ASHC,Actual Conductivity,37614.79
7/4/23 15:00,ASHC,Salinity,24.97096833
7/4/23 15:00,ASHC,Resistivity,26.58999167
7/4/23 15:00,ASHC,Total Dissolved Solids,25.158225
7/4/23 15:00,ASHC,RDO Concentration,7.265673667
7/4/23 15:00,ASHC,RDO Saturation,99.43170167
7/4/23 15:00,ASHC,Oxygen Partial Pressure,137.4949333
7/4/23 15:00,ASHC,Chlorophyll-a Fluorescence,0.217490967
