,Date Time,Site,variable,mean,sd,se
3041,6/25/23 22:00,FENC,RDO Concentration,6.810283333,0.131735605,0.053780836
3042,6/25/23 22:00,FENC,RDO Saturation,93.19884333,2.208583564,0.901650464
3043,6/25/23 22:00,FENC,Oxygen Partial Pressure,127.8317333,3.011358545,1.229381978
3044,6/25/23 22:00,FENC,Chlorophyll-a Fluorescence,0.096754237,0.049697777,0.020289033
3045,6/25/23 22:00,FENC,pH,7.494542,0.035913798,0.014661747
3046,6/25/23 22:00,FENC,pH mV,-28.74414,2.128274383,0.868864378
3047,6/25/23 22:00,FENC,Temperature,24.48724833,0.075091925,0.03065615
3048,6/25/23 23:00,FENC,Actual Conductivity,32655.67833,402.6965837,164.4001919
3049,6/25/23 23:00,FENC,Salinity,21.02799667,0.245353494,0.100165144
3050,6/25/23 23:00,FENC,Resistivity,30.62644167,0.37900885,0.154729715
3051,6/25/23 23:00,FENC,Total Dissolved Solids,21.52727833,0.226458928,0.09245147
3052,6/25/23 23:00,FENC,RDO Concentration,6.381377833,0.19822201,0.080923797
3053,6/25/23 23:00,FENC,RDO Saturation,86.52004,2.940088493,1.200286101
3054,6/25/23 23:00,FENC,Oxygen Partial Pressure,118.7197167,4.013035037,1.638314693
3055,6/25/23 23:00,FENC,Chlorophyll-a Fluorescence,0.09939853,0.036971016,0.015093354
3056,6/25/23 23:00,FENC,pH,7.408822,0.032885329,0.013425379
3057,6/25/23 23:00,FENC,pH mV,-23.664235,1.948142519,0.795325853
3058,6/25/23 23:00,FENC,Temperature,24.26691167,0.099638936,0.040677425
3059,6/26/23 0:00,FENC,Actual Conductivity,31455.80333,390.279337,159.3308721
3060,6/26/23 0:00,FENC,Salinity,20.34226167,0.201984014,0.082459629
3061,6/26/23 0:00,FENC,Resistivity,31.79470833,0.394016833,0.160856698
3062,6/26/23 0:00,FENC,Total Dissolved Solids,20.894855,0.185898183,0.075892616
3063,6/26/23 0:00,FENC,RDO Concentration,5.301005333,0.257046112,0.104938636
3064,6/26/23 0:00,FENC,RDO Saturation,71.09545333,3.683134665,1.503633431
3065,6/26/23 0:00,FENC,Oxygen Partial Pressure,97.62444833,5.032761358,2.054616221
3066,6/26/23 0:00,FENC,Chlorophyll-a Fluorescence,0.054007497,0.011874973,0.004847937
3067,6/26/23 0:00,FENC,pH,7.285118333,0.01591229,0.006496165
3068,6/26/23 0:00,FENC,pH mV,-16.34200333,0.941993673,0.384567307
3069,6/26/23 0:00,FENC,Temperature,23.874695,0.189983636,0.077560495
3070,6/26/23 1:00,FENC,Actual Conductivity,35093.03667,3805.100663,1553.425841
3071,6/26/23 1:00,FENC,Salinity,23.93974833,3.636396396,1.484552612
3072,6/26/23 1:00,FENC,Resistivity,28.78455,3.201701744,1.307089264
3073,6/26/23 1:00,FENC,Total Dissolved Solids,24.22786333,3.366442053,1.374344213
3074,6/26/23 1:00,FENC,RDO Concentration,5.643925,1.135694123,0.463645184
3075,6/26/23 1:00,FENC,RDO Saturation,74.7672,14.51815605,5.92701239
3076,6/26/23 1:00,FENC,Oxygen Partial Pressure,103.014045,20.25315898,8.268317529
3077,6/26/23 1:00,FENC,Chlorophyll-a Fluorescence,0.153992892,0.134821223,0.055040534
3078,6/26/23 1:00,FENC,pH,7.530099333,0.288613136,0.117825819
3079,6/26/23 1:00,FENC,pH mV,-30.52393667,16.74859393,6.837584841
3080,6/26/23 1:00,FENC,Temperature,22.11713833,1.559480742,0.636655347
3081,6/26/23 2:00,FENC,Actual Conductivity,39056.815,36.64376222,14.95975328
3082,6/26/23 2:00,FENC,Salinity,28.28120333,0.05075685,0.020721397
3083,6/26/23 2:00,FENC,Resistivity,25.603745,0.024025858,0.009808515
3084,6/26/23 2:00,FENC,Total Dissolved Solids,28.25034667,0.049447968,0.020187049
3085,6/26/23 2:00,FENC,RDO Concentration,7.097915833,0.017627748,0.007196498
3086,6/26/23 2:00,FENC,RDO Saturation,92.35019167,0.253886993,0.103648931
3087,6/26/23 2:00,FENC,Oxygen Partial Pressure,127.6783,0.341670929,0.139486573
3088,6/26/23 2:00,FENC,Chlorophyll-a Fluorescence,0.5520303,0.092447988,0.037741733
3089,6/26/23 2:00,FENC,pH,7.9054355,0.00633728,0.002587184
3090,6/26/23 2:00,FENC,pH mV,-52.15644833,0.349942368,0.142863374
3091,6/26/23 2:00,FENC,Temperature,19.693425,0.114876034,0.046897945
3092,6/26/23 3:00,FENC,Actual Conductivity,38901.175,64.64314279,26.39045253
3093,6/26/23 3:00,FENC,Salinity,28.31403833,0.009607383,0.003922198
3094,6/26/23 3:00,FENC,Resistivity,25.70622167,0.042687357,0.01742704
3095,6/26/23 3:00,FENC,Total Dissolved Solids,28.28897333,0.011307447,0.004616246
3096,6/26/23 3:00,FENC,RDO Concentration,7.138525833,0.017153973,0.00700308
3097,6/26/23 3:00,FENC,RDO Saturation,92.45975333,0.290507184,0.118599061
3098,6/26/23 3:00,FENC,Oxygen Partial Pressure,127.876,0.391030045,0.159637347
3099,6/26/23 3:00,FENC,Chlorophyll-a Fluorescence,0.614815683,0.089991408,0.036738839
3100,6/26/23 3:00,FENC,pH,7.916807167,0.001162028,0.000474396
3101,6/26/23 3:00,FENC,pH mV,-52.771965,0.061757152,0.025212252
3102,6/26/23 3:00,FENC,Temperature,19.44182,0.092819022,0.037893207
3103,6/26/23 4:00,FENC,Actual Conductivity,38821.65833,4.749650163,1.939036559
3104,6/26/23 4:00,FENC,Salinity,28.36894,0.010844482,0.004427241
3105,6/26/23 4:00,FENC,Resistivity,25.75881667,0.003151823,0.001286726
3106,6/26/23 4:00,FENC,Total Dissolved Solids,28.34532167,0.01031896,0.004212698
3107,6/26/23 4:00,FENC,RDO Concentration,7.108738167,0.019822729,0.008092595
3108,6/26/23 4:00,FENC,RDO Saturation,91.777955,0.261507244,0.106759885
3109,6/26/23 4:00,FENC,Oxygen Partial Pressure,126.9671167,0.360843597,0.147313782
3110,6/26/23 4:00,FENC,Chlorophyll-a Fluorescence,0.443626033,0.067485066,0.027550663
3111,6/26/23 4:00,FENC,pH,7.916413833,0.002495539,0.0010188
3112,6/26/23 4:00,FENC,pH mV,-52.71514167,0.145544846,0.059418435
3113,6/26/23 4:00,FENC,Temperature,19.25329667,0.016197129,0.00661245
3114,6/26/23 5:00,FENC,Actual Conductivity,38825.18667,5.778147339,2.358918773
3115,6/26/23 5:00,FENC,Salinity,28.37149667,0.004135358,0.001688253
3116,6/26/23 5:00,FENC,Resistivity,25.75647667,0.003834479,0.001565419
3117,6/26/23 5:00,FENC,Total Dissolved Solids,28.3476,0.003874527,0.001581769
3118,6/26/23 5:00,FENC,RDO Concentration,6.947282167,0.098916969,0.040382683
3119,6/26/23 5:00,FENC,RDO Saturation,89.69576,1.283838503,0.524124874
3120,6/26/23 5:00,FENC,Oxygen Partial Pressure,124.0864667,1.775418742,0.724811666
3121,6/26/23 5:00,FENC,Chlorophyll-a Fluorescence,0.367286633,0.123740157,0.050516708
3122,6/26/23 5:00,FENC,pH,7.901009333,0.009055738,0.003696989
3123,6/26/23 5:00,FENC,pH mV,-51.82147,0.525880345,0.214689752
3124,6/26/23 5:00,FENC,Temperature,19.25378167,0.007939344,0.003241223
3125,6/26/23 6:00,FENC,Actual Conductivity,38856.19333,21.953752,8.962581721
3126,6/26/23 6:00,FENC,Salinity,28.36443167,0.004555486,0.00185977
3127,6/26/23 6:00,FENC,Resistivity,25.73593,0.014536711,0.005934587
3128,6/26/23 6:00,FENC,Total Dissolved Solids,28.33934167,0.00485007,0.001980033
3129,6/26/23 6:00,FENC,RDO Concentration,6.658701333,0.078060795,0.031868186
3130,6/26/23 6:00,FENC,RDO Saturation,86.04806833,0.966432232,0.394544307
3131,6/26/23 6:00,FENC,Oxygen Partial Pressure,119.0317,1.341467321,0.54765174
3132,6/26/23 6:00,FENC,Chlorophyll-a Fluorescence,0.539461298,0.448597737,0.183139259
3133,6/26/23 6:00,FENC,pH,7.865117833,0.010261906,0.004189406
3134,6/26/23 6:00,FENC,pH mV,-49.74762667,0.590374851,0.241019524
3135,6/26/23 6:00,FENC,Temperature,19.30459833,0.031454327,0.012841175
3136,6/26/23 7:00,FENC,Actual Conductivity,38968.62,49.72290136,20.29928948
3137,6/26/23 7:00,FENC,Salinity,28.32310167,0.034339909,0.014019209
3138,6/26/23 7:00,FENC,Resistivity,25.66171,0.032740089,0.013366085
3139,6/26/23 7:00,FENC,Total Dissolved Solids,28.29448167,0.034960305,0.014272485
3140,6/26/23 7:00,FENC,RDO Concentration,6.285472833,0.204749181,0.083588503
3141,6/26/23 7:00,FENC,RDO Saturation,81.52103333,2.497225504,1.019488043
3142,6/26/23 7:00,FENC,Oxygen Partial Pressure,112.73615,3.471896702,1.417395893
3143,6/26/23 7:00,FENC,Chlorophyll-a Fluorescence,0.055786862,0.014283481,0.005831207
3144,6/26/23 7:00,FENC,pH,7.807078667,0.037465417,0.015295193
3145,6/26/23 7:00,FENC,pH mV,-46.41214833,2.157792054,0.880914917
3146,6/26/23 7:00,FENC,Temperature,19.51391333,0.115407399,0.047114873
3147,6/26/23 8:00,FENC,Actual Conductivity,37981.54,1118.306193,456.5465914
3148,6/26/23 8:00,FENC,Salinity,27.10124833,1.133123853,0.462595876
3149,6/26/23 8:00,FENC,Resistivity,26.34800667,0.79192195,0.323300782
3150,6/26/23 8:00,FENC,Total Dissolved Solids,27.16787167,1.037860812,0.423704902
3151,6/26/23 8:00,FENC,RDO Concentration,5.628174833,0.206355179,0.084244149
3152,6/26/23 8:00,FENC,RDO Saturation,73.45323333,2.600809254,1.061775932
3153,6/26/23 8:00,FENC,Oxygen Partial Pressure,101.4729817,3.655578364,1.492383618
3154,6/26/23 8:00,FENC,Chlorophyll-a Fluorescence,0.04706719,0.002526447,0.001031417
3155,6/26/23 8:00,FENC,pH,7.632162,0.089142898,0.036392436
3156,6/26/23 8:00,FENC,pH mV,-36.33816833,5.1403014,2.098519259
3157,6/26/23 8:00,FENC,Temperature,20.23457833,0.428985251,0.175132495
3158,6/26/23 9:00,FENC,Actual Conductivity,34120.295,1033.538186,421.9401975
3159,6/26/23 9:00,FENC,Salinity,23.35484167,0.941344627,0.384302335
3160,6/26/23 9:00,FENC,Resistivity,29.33041167,0.885308719,0.361425771
3161,6/26/23 9:00,FENC,Total Dissolved Solids,23.71998,0.871433687,0.355761313
3162,6/26/23 9:00,FENC,RDO Concentration,4.969280667,0.19984865,0.08158787
3163,6/26/23 9:00,FENC,RDO Saturation,65.07628167,2.608820395,1.065046467
3164,6/26/23 9:00,FENC,Oxygen Partial Pressure,89.70953,3.638789426,1.485529562
3165,6/26/23 9:00,FENC,Chlorophyll-a Fluorescence,0.043961682,0.003364305,0.001373472
3166,6/26/23 9:00,FENC,pH,7.355037333,0.065855964,0.026885585
3167,6/26/23 9:00,FENC,pH mV,-20.30293333,3.828962031,1.563167203
3168,6/26/23 9:00,FENC,Temperature,21.60648167,0.315635517,0.12885766
3169,6/26/23 10:00,FENC,Actual Conductivity,31264.82833,560.7436347,228.9226303
3170,6/26/23 10:00,FENC,Salinity,20.924235,0.497809569,0.203229905
3171,6/26/23 10:00,FENC,Resistivity,31.99331667,0.568248362,0.231986422
3172,6/26/23 10:00,FENC,Total Dissolved Solids,21.46174167,0.466226375,0.190336121
3173,6/26/23 10:00,FENC,RDO Concentration,4.7144835,0.057413929,0.023439138
3174,6/26/23 10:00,FENC,RDO Saturation,61.565915,0.827593479,0.337863623
3175,6/26/23 10:00,FENC,Oxygen Partial Pressure,84.783325,1.120207605,0.45732284
3176,6/26/23 10:00,FENC,Chlorophyll-a Fluorescence,0.044710017,0.002180811,0.000890312
3177,6/26/23 10:00,FENC,pH,7.232765167,0.014882465,0.006075741
3178,6/26/23 10:00,FENC,pH mV,-13.18216167,0.864249501,0.352828381
3179,6/26/23 10:00,FENC,Temperature,22.22335167,0.200436228,0.081827747
3180,6/26/23 11:00,ASHC,Actual Conductivity,37815.69,NA,NA
3181,6/26/23 11:00,ASHC,Salinity,25.30007,NA,NA
3182,6/26/23 11:00,ASHC,Resistivity,26.44405,NA,NA
3183,6/26/23 11:00,ASHC,Total Dissolved Solids,25.46407,NA,NA
3184,6/26/23 11:00,ASHC,RDO Concentration,7.906981,NA,NA
3185,6/26/23 11:00,ASHC,RDO Saturation,107.7487,NA,NA
3186,6/26/23 11:00,ASHC,Oxygen Partial Pressure,149.0861,NA,NA
3187,6/26/23 11:00,ASHC,Chlorophyll-a Fluorescence,0.00722093,NA,NA
3188,6/26/23 11:00,ASHC,pH,7.016265,NA,NA
3189,6/26/23 11:00,ASHC,pH mV,0.1096725,NA,NA
3190,6/26/23 11:00,ASHC,Temperature,23.1827,NA,NA
3191,6/26/23 11:00,FENC,Actual Conductivity,30020.085,318.2785397,129.9366697
3192,6/26/23 11:00,FENC,Salinity,19.721925,0.335542959,0.136984839
3193,6/26/23 11:00,FENC,Resistivity,33.31415,0.353129312,0.144164438
3194,6/26/23 11:00,FENC,Total Dissolved Solids,20.32892167,0.317943297,0.129799807
3195,6/26/23 11:00,FENC,RDO Concentration,4.939808167,0.199610011,0.081490446
3196,6/26/23 11:00,FENC,RDO Saturation,64.86442667,2.81303005,1.148414709
3197,6/26/23 11:00,FENC,Oxygen Partial Pressure,89.22166,3.828795516,1.563099224
3198,6/26/23 11:00,FENC,Chlorophyll-a Fluorescence,0.045010758,0.002568494,0.001048583
3199,6/26/23 11:00,FENC,pH,7.2059825,0.005910296,0.002412868
3200,6/26/23 11:00,FENC,pH mV,-11.639595,0.348760873,0.14238103
3201,6/26/23 11:00,FENC,Temperature,22.90212667,0.264037826,0.107792991
3202,6/26/23 12:00,FENC,Actual Conductivity,29877.88167,196.1782,80.08941476
3203,6/26/23 12:00,FENC,Salinity,19.34446667,0.17035903,0.069548783
3204,6/26/23 12:00,FENC,Resistivity,33.47077333,0.2192287,0.089499742
3205,6/26/23 12:00,FENC,Total Dissolved Solids,19.966105,0.160918462,0.065694687
3206,6/26/23 12:00,FENC,RDO Concentration,5.451110333,0.182221136,0.074391467
3207,6/26/23 12:00,FENC,RDO Saturation,72.28839,2.547518956,1.040020259
3208,6/26/23 12:00,FENC,Oxygen Partial Pressure,99.31770667,3.478818926,1.420221879
3209,6/26/23 12:00,FENC,Chlorophyll-a Fluorescence,0.056194648,0.030107123,0.012291181
3210,6/26/23 12:00,FENC,pH,7.2256215,0.006559725,0.002677997
3211,6/26/23 12:00,FENC,pH mV,-12.82215167,0.388078725,0.158432476
3212,6/26/23 12:00,FENC,Temperature,23.57023667,0.139994804,0.057152639
3213,6/26/23 13:00,FENC,Actual Conductivity,34247.80333,6173.038001,2520.132211
3214,6/26/23 13:00,FENC,Salinity,21.96617333,4.431983402,1.809349647
3215,6/26/23 13:00,FENC,Resistivity,29.98093,5.221303,2.131588024
3216,6/26/23 13:00,FENC,Total Dissolved Solids,22.34657833,4.075778991,1.663929805
3217,6/26/23 13:00,FENC,RDO Concentration,8.717860167,1.951597898,0.796736506
3218,6/26/23 13:00,FENC,RDO Saturation,120.58707,29.87328719,12.19571843
3219,6/26/23 13:00,FENC,Oxygen Partial Pressure,165.2794667,40.91638952,16.70404607
3220,6/26/23 13:00,FENC,Chlorophyll-a Fluorescence,0.058928443,0.034603594,0.014126858
3221,6/26/23 13:00,FENC,pH,7.724846,0.466514996,0.19045395
3222,6/26/23 13:00,FENC,pH mV,-42.40234833,27.58382856,11.26105085
3223,6/26/23 13:00,FENC,Temperature,24.81454,0.745784377,0.304465197
3224,6/26/23 14:00,ASHC,Actual Conductivity,37961.08667,127.3591604,73.53084553
3225,6/26/23 14:00,ASHC,Salinity,25.64411,0.111344304,0.064284664
3226,6/26/23 14:00,ASHC,Resistivity,26.34296333,0.088525359,0.05111014
3227,6/26/23 14:00,ASHC,Total Dissolved Solids,25.78509333,0.101547211,0.05862831
3228,6/26/23 14:00,ASHC,RDO Concentration,9.179606667,0.036983517,0.021352444
3229,6/26/23 14:00,ASHC,RDO Saturation,124.3617,0.49662208,0.286724891
3230,6/26/23 14:00,ASHC,Oxygen Partial Pressure,172.2030667,0.678981482,0.392010142
3231,6/26/23 14:00,ASHC,Chlorophyll-a Fluorescence,0.919543233,0.053981109,0.031166008
3232,6/26/23 14:00,ASHC,pH,8.003584667,0.002074228,0.001197556
3233,6/26/23 14:00,ASHC,pH mV,-57.85862667,0.125463214,0.07243622
3234,6/26/23 14:00,ASHC,Temperature,22.74546333,0.030464119,0.017588467
3235,6/26/23 14:00,FENC,Actual Conductivity,41870.46667,139.2352433,56.84255006
3236,6/26/23 14:00,FENC,Salinity,28.31649833,0.045209992,0.018456902
3237,6/26/23 14:00,FENC,Resistivity,23.88340333,0.079335278,0.032388492
3238,6/26/23 14:00,FENC,Total Dissolved Solids,28.17927333,0.045548532,0.01859511
3239,6/26/23 14:00,FENC,RDO Concentration,10.44513833,0.132630005,0.054145973
3240,6/26/23 14:00,FENC,RDO Saturation,144.9228,2.304178971,0.940677126
3241,6/26/23 14:00,FENC,Oxygen Partial Pressure,199.2380667,3.094990706,1.263524665
3242,6/26/23 14:00,FENC,Chlorophyll-a Fluorescence,0.382226117,0.212694406,0.086832128
3243,6/26/23 14:00,FENC,pH,8.207148833,0.009251784,0.003777025
3244,6/26/23 14:00,FENC,pH mV,-70.52540833,0.585444516,0.239006723
3245,6/26/23 14:00,FENC,Temperature,23.21021333,0.242357152,0.098941893
3246,6/26/23 15:00,ASHC,Actual Conductivity,38226.705,103.4887852,42.24911966
3247,6/26/23 15:00,ASHC,Salinity,25.94882,0.156445202,0.063868486
3248,6/26/23 15:00,ASHC,Resistivity,26.15988333,0.070821913,0.028912925
3249,6/26/23 15:00,ASHC,Total Dissolved Solids,26.06526833,0.144798533,0.059113754
3250,6/26/23 15:00,ASHC,RDO Concentration,9.4804155,0.085422017,0.034873393
3251,6/26/23 15:00,ASHC,RDO Saturation,128.2210333,1.026376942,0.419016632
3252,6/26/23 15:00,ASHC,Oxygen Partial Pressure,177.60495,1.445972555,0.590315824
3253,6/26/23 15:00,ASHC,Chlorophyll-a Fluorescence,1.262172,0.172506429,0.070425455
3254,6/26/23 15:00,ASHC,pH,8.048701667,0.01824685,0.007449245
3255,6/26/23 15:00,ASHC,pH mV,-60.46811667,1.046458613,0.42721494
3256,6/26/23 15:00,ASHC,Temperature,22.55430833,0.143390441,0.058538902
3257,6/26/23 15:00,FENC,Actual Conductivity,41657.735,43.0196805,17.56271102
3258,6/26/23 15:00,FENC,Salinity,28.37008667,0.017979923,0.007340273
3259,6/26/23 15:00,FENC,Resistivity,24.00516833,0.024780778,0.01011671
3260,6/26/23 15:00,FENC,Total Dissolved Solids,28.23562667,0.017837718,0.007282218
3261,6/26/23 15:00,FENC,RDO Concentration,10.39754833,0.021154445,0.008636266
3262,6/26/23 15:00,FENC,RDO Saturation,143.38825,0.432732544,0.176662321
3263,6/26/23 15:00,FENC,Oxygen Partial Pressure,197.2523667,0.572665014,0.233789513
3264,6/26/23 15:00,FENC,Chlorophyll-a Fluorescence,0.358724283,0.110801075,0.04523435
3265,6/26/23 15:00,FENC,pH,8.2144545,0.003274091,0.001336642
3266,6/26/23 15:00,FENC,pH mV,-70.86912667,0.19085976,0.077918171
3267,6/26/23 15:00,FENC,Temperature,22.85262333,0.079413875,0.032420579
3268,6/26/23 16:00,ASHC,Actual Conductivity,38438.92667,56.41614863,23.03179623
3269,6/26/23 16:00,ASHC,Salinity,26.26021167,0.033513324,0.013681757
3270,6/26/23 16:00,ASHC,Resistivity,26.01534333,0.038196399,0.015593614
3271,6/26/23 16:00,ASHC,Total Dissolved Solids,26.353175,0.029963028,0.012232355
3272,6/26/23 16:00,ASHC,RDO Concentration,9.668416833,0.041366123,0.016887649
3273,6/26/23 16:00,ASHC,RDO Saturation,130.36075,0.608688626,0.248496091
3274,6/26/23 16:00,ASHC,Oxygen Partial Pressure,180.65135,0.8398337,0.342860672
3275,6/26/23 16:00,ASHC,Chlorophyll-a Fluorescence,1.568254333,0.214258124,0.087470513
3276,6/26/23 16:00,ASHC,pH,8.086390167,0.005398496,0.002203927
3277,6/26/23 16:00,ASHC,pH mV,-62.62223167,0.319465843,0.130421384
3278,6/26/23 16:00,ASHC,Temperature,22.28242333,0.02379249,0.009713243
3279,6/26/23 16:00,FENC,Actual Conductivity,41300.47,205.6464418,83.95480832
3280,6/26/23 16:00,FENC,Salinity,28.51880333,0.047243381,0.019287029
3281,6/26/23 16:00,FENC,Resistivity,24.2133,0.120834408,0.049330441
3282,6/26/23 16:00,FENC,Total Dissolved Solids,28.386525,0.049953029,0.020393239
3283,6/26/23 16:00,FENC,RDO Concentration,9.920107833,0.223207758,0.091124186
3284,6/26/23 16:00,FENC,RDO Saturation,135.2424,3.789929089,1.547232072
3285,6/26/23 16:00,FENC,Oxygen Partial Pressure,186.2623,5.120963907,2.090624761
3286,6/26/23 16:00,FENC,Chlorophyll-a Fluorescence,0.335442833,0.090844102,0.037086949
3287,6/26/23 16:00,FENC,pH,8.170743667,0.01753178,0.007157319
3288,6/26/23 16:00,FENC,pH mV,-68.14241333,1.10105309,0.449503042
3289,6/26/23 16:00,FENC,Temperature,22.157805,0.322743236,0.131759374
3290,6/26/23 17:00,ASHC,Actual Conductivity,38512.22,14.46981133,5.90727574
3291,6/26/23 17:00,ASHC,Salinity,26.28003667,0.004978038,0.002032276
3292,6/26/23 17:00,ASHC,Resistivity,25.96578667,0.00975657,0.003983103
3293,6/26/23 17:00,ASHC,Total Dissolved Solids,26.36959333,0.004563795,0.001863162
3294,6/26/23 17:00,ASHC,RDO Concentration,9.5899345,0.052524801,0.02144316
3295,6/26/23 17:00,ASHC,RDO Saturation,129.4659667,0.675908732,0.275938585
3296,6/26/23 17:00,ASHC,Oxygen Partial Pressure,179.3923167,0.940837619,0.38409535
3297,6/26/23 17:00,ASHC,Chlorophyll-a Fluorescence,1.903574833,0.163470831,0.066736687
3298,6/26/23 17:00,ASHC,pH,8.080711333,0.006128686,0.002502025
3299,6/26/23 17:00,ASHC,pH mV,-62.30274833,0.355876591,0.14528601
3300,6/26/23 17:00,ASHC,Temperature,22.34612167,0.018386175,0.007506124
3301,6/26/23 17:00,FENC,Actual Conductivity,40546.34333,178.9587941,73.05962176
3302,6/26/23 17:00,FENC,Salinity,28.59363667,0.003377139,0.001378711
3303,6/26/23 17:00,FENC,Resistivity,24.663535,0.108588568,0.044331097
3304,6/26/23 17:00,FENC,Total Dissolved Solids,28.48426,0.009432669,0.003850871
3305,6/26/23 17:00,FENC,RDO Concentration,9.330544,0.108299832,0.044213221
3306,6/26/23 17:00,FENC,RDO Saturation,124.8024333,1.96833397,0.803568978
3307,6/26/23 17:00,FENC,Oxygen Partial Pressure,172.1824833,2.653470859,1.083274942
3308,6/26/23 17:00,FENC,Chlorophyll-a Fluorescence,1.816234883,3.391382864,1.384526256
3309,6/26/23 17:00,FENC,pH,8.128243833,0.007831686,0.003197272
3310,6/26/23 17:00,FENC,pH mV,-65.41331833,0.507842818,0.207325962
3311,6/26/23 17:00,FENC,Temperature,21.08656833,0.229463785,0.093678198
3312,6/26/23 18:00,ASHC,Actual Conductivity,38526.97,6.916556947,2.823672549
3313,6/26/23 18:00,ASHC,Salinity,26.28541,0.017102144,0.006981921
3314,6/26/23 18:00,ASHC,Resistivity,25.955845,0.004659626,0.001902284
3315,6/26/23 18:00,ASHC,Total Dissolved Solids,26.37420667,0.016052032,0.006553215
3316,6/26/23 18:00,ASHC,RDO Concentration,9.305319667,0.141487648,0.057762091
3317,6/26/23 18:00,ASHC,RDO Saturation,125.6513833,1.934051796,0.789573339
3318,6/26/23 18:00,ASHC,Oxygen Partial Pressure,174.1036333,2.675968708,1.09245965
3319,6/26/23 18:00,ASHC,Chlorophyll-a Fluorescence,2.096010667,0.198243195,0.080932446
3320,6/26/23 18:00,ASHC,pH,8.062546333,0.010982226,0.004483475
3321,6/26/23 18:00,ASHC,pH mV,-61.2398,0.644902844,0.263280484
3322,6/26/23 18:00,ASHC,Temperature,22.356475,0.026594238,0.010857052
3323,6/26/23 18:00,FENC,Actual Conductivity,40496.67,78.91692442,32.21769948
3324,6/26/23 18:00,FENC,Salinity,28.60137,0.003704079,0.001512184
3325,6/26/23 18:00,FENC,Resistivity,24.693465,0.048114769,0.019642772
3326,6/26/23 18:00,FENC,Total Dissolved Solids,28.493435,0.004320957,0.001764023
3327,6/26/23 18:00,FENC,RDO Concentration,9.210965,0.053346215,0.021778501
3328,6/26/23 18:00,FENC,RDO Saturation,123.0334667,0.493535108,0.201484864
3329,6/26/23 18:00,FENC,Oxygen Partial Pressure,169.7629333,0.706462165,0.288411971
3330,6/26/23 18:00,FENC,Chlorophyll-a Fluorescence,0.502196133,0.085520795,0.034913718
3331,6/26/23 18:00,FENC,pH,8.120631667,0.003212066,0.00131132
3332,6/26/23 18:00,FENC,pH mV,-64.951975,0.167426818,0.068351712
3333,6/26/23 18:00,FENC,Temperature,21.01158667,0.098839534,0.040351071
3334,6/26/23 19:00,ASHC,Actual Conductivity,38574.64167,34.47628949,14.07488624
3335,6/26/23 19:00,ASHC,Salinity,26.28085,0.004430986,0.001808943
3336,6/26/23 19:00,ASHC,Resistivity,25.923785,0.023172636,0.009460189
3337,6/26/23 19:00,ASHC,Total Dissolved Solids,26.36839,0.004396367,0.001794809
3338,6/26/23 19:00,ASHC,RDO Concentration,8.985650333,0.142669103,0.058244417
3339,6/26/23 19:00,ASHC,RDO Saturation,121.4910833,2.005936638,0.818920203
3340,6/26/23 19:00,ASHC,Oxygen Partial Pressure,168.3184167,2.769070574,1.130468328
3341,6/26/23 19:00,ASHC,Chlorophyll-a Fluorescence,2.230490167,0.186157943,0.075998662
3342,6/26/23 19:00,ASHC,pH,8.037560667,0.008470334,0.003458
3343,6/26/23 19:00,ASHC,pH mV,-59.78942,0.498472913,0.203500715
3344,6/26/23 19:00,ASHC,Temperature,22.42895,0.047736898,0.019488507
3345,6/26/23 19:00,FENC,Actual Conductivity,41097.84333,321.958052,131.4388243
3346,6/26/23 19:00,FENC,Salinity,28.61950667,0.012313912,0.005027133
3347,6/26/23 19:00,FENC,Resistivity,24.33342,0.190435091,0.0777448
3348,6/26/23 19:00,FENC,Total Dissolved Solids,28.488235,0.0154824,0.006320663
3349,6/26/23 19:00,FENC,RDO Concentration,8.656533667,0.290442888,0.118572812
3350,6/26/23 19:00,FENC,RDO Saturation,117.1590167,3.083959391,1.259021149
3351,6/26/23 19:00,FENC,Oxygen Partial Pressure,161.4719667,4.355175763,1.77799306
3352,6/26/23 19:00,FENC,Chlorophyll-a Fluorescence,0.231913617,0.178226508,0.072760667
3353,6/26/23 19:00,FENC,pH,8.064950833,0.030314619,0.012375891
3354,6/26/23 19:00,FENC,pH mV,-61.852535,1.689765988,0.689844076
3355,6/26/23 19:00,FENC,Temperature,21.73868667,0.40338425,0.16468093
3356,6/26/23 20:00,ASHC,Actual Conductivity,38605.07,8.745689224,3.570412675
3357,6/26/23 20:00,ASHC,Salinity,26.25112,0.024942664,0.0101828
3358,6/26/23 20:00,ASHC,Resistivity,25.903335,0.005869292,0.002396128
3359,6/26/23 20:00,ASHC,Total Dissolved Solids,26.33934833,0.023790529,0.009712443
3360,6/26/23 20:00,ASHC,RDO Concentration,8.444103,0.273118357,0.111500102
3361,6/26/23 20:00,ASHC,RDO Saturation,114.3398167,3.602402906,1.470674828
3362,6/26/23 20:00,ASHC,Oxygen Partial Pressure,158.3861667,5.004690707,2.043156425
3363,6/26/23 20:00,ASHC,Chlorophyll-a Fluorescence,1.790886833,0.234139037,0.095586861
3364,6/26/23 20:00,ASHC,pH,7.97058,0.03059183,0.012489062
3365,6/26/23 20:00,ASHC,pH mV,-55.87856,1.784493001,0.728516217
